train_label, mse, rmse, mae, r2
RandomForestRegressor_55,1.63943,1.28040,0.72402,0.98219
RandomForestRegressor_56,2.22757,1.49250,0.74873,0.97737
RandomForestRegressor_57,2.21741,1.48910,0.75211,0.97437
RandomForestRegressor_58,1.30160,1.14088,0.61222,0.98621
RandomForestRegressor_59,1.58690,1.25972,0.63256,0.98287
RandomForestRegressor_60,1.86336,1.36505,0.78096,0.97964
RandomForestRegressor_61,1.78820,1.33724,0.71542,0.97660
RandomForestRegressor_62,2.10242,1.44997,0.76006,0.97910
RandomForestRegressor_63,1.49360,1.22213,0.62704,0.98423
RandomForestRegressor_64,1.70867,1.30716,0.66298,0.98179
RandomForestRegressor_65,1.73617,1.31764,0.66731,0.98185
RandomForestRegressor_66,1.93324,1.39041,0.73241,0.98075
RandomForestRegressor_67,2.49407,1.57926,0.76911,0.97202
RandomForestRegressor_68,1.54350,1.24238,0.61670,0.98248
RandomForestRegressor_69,1.86770,1.36664,0.76763,0.97938
RandomForestRegressor_70,2.13757,1.46204,0.74361,0.97643
RandomForestRegressor_71,2.09086,1.44598,0.78464,0.97447
RandomForestRegressor_72,2.18720,1.47892,0.77078,0.97577
RandomForestRegressor_73,1.60481,1.26681,0.67937,0.98239
RandomForestRegressor_74,1.53780,1.24008,0.59602,0.98349
RandomForestRegressor_75,1.51718,1.23174,0.69196,0.98195
RandomForestRegressor_76,1.90971,1.38192,0.71083,0.97899
RandomForestRegressor_77,1.34192,1.15841,0.60729,0.98300
RandomForestRegressor_78,2.46461,1.56991,0.83142,0.97449
RandomForestRegressor_79,1.55661,1.24764,0.67373,0.98299
RandomForestRegressor_80,2.19069,1.48010,0.73940,0.97560
RandomForestRegressor_81,1.48390,1.21815,0.67102,0.98345
RandomForestRegressor_82,1.50993,1.22879,0.67178,0.98315
RandomForestRegressor_83,1.67390,1.29379,0.66185,0.98141
RandomForestRegressor_84,1.57573,1.25528,0.68593,0.98207
RandomForestRegressor_85,1.62646,1.27533,0.60591,0.98275
RandomForestRegressor_86,2.62471,1.62010,0.91225,0.97144
RandomForestRegressor_87,1.65645,1.28703,0.67238,0.98170
RandomForestRegressor_88,1.96294,1.40105,0.71450,0.97836
RandomForestRegressor_89,2.01262,1.41867,0.78727,0.97959
RandomForestRegressor_90,1.60860,1.26830,0.63018,0.98342
RandomForestRegressor_91,1.52186,1.23364,0.69127,0.98256
RandomForestRegressor_92,1.62352,1.27417,0.66503,0.97915
RandomForestRegressor_93,2.05387,1.43313,0.65779,0.97829
RandomForestRegressor_94,2.01785,1.42051,0.71871,0.97705
RandomForestRegressor_95,2.32439,1.52460,0.76919,0.97655
RandomForestRegressor_96,1.15270,1.07364,0.56439,0.98629
RandomForestRegressor_97,2.42978,1.55877,0.81543,0.97396
RandomForestRegressor_98,1.95303,1.39751,0.74067,0.97612
RandomForestRegressor_99,1.85954,1.36365,0.72381,0.97863
,,,,
train_label, mse_mean, rmse_mean, mae_mean, r2_mean
LinearRegression,9.94054,3.14809,2.28043,0.89528
SVR,27.71039,5.25201,3.75685,0.71214
GaussianProcessRegressor,1.41202,1.15933,0.62901,0.98472
MLPRegressor,22.84786,4.74663,3.68109,0.76056
RandomForestRegressor,1.89768,1.37131,0.71899,0.97914
,,,,
train_label, mse_std, rmse_std, mae_std, r2_std
LinearRegression,1.09197,0.17338,0.13755,0.01206
SVR,3.75310,0.35605,0.24892,0.02772
GaussianProcessRegressor,0.70172,0.26071,0.08611,0.00780
MLPRegressor,5.33080,0.56337,0.45988,0.05469
RandomForestRegressor,0.36028,0.13112,0.07512,0.00381
